prime,user,real,kind,bitwidth,descr1,descr2,index,nlimbs,prime_str
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,9.616000,9.613570,WordByWordMontgomery,32,PipelineFlatNBEOf,extraction OCaml,,,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,11.276000,11.276387,WordByWordMontgomery,32,PipelineFlatArithOf,extraction OCaml,,,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,0.100000,0.101553,UnsaturatedSolinas,64,PipelineFullToStringsOf,extraction OCaml,(0),6,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,0.048000,0.044917,UnsaturatedSolinas,64,PipelineFlatNBEOf,extraction OCaml,(0),6,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,0.048000,0.047536,UnsaturatedSolinas,64,PipelineFlatArithOf,extraction OCaml,(0),6,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,0.140000,0.137292,UnsaturatedSolinas,64,PipelineFullToStringsOf,extraction OCaml,(1),7,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,0.060000,0.061750,UnsaturatedSolinas,64,PipelineFlatNBEOf,extraction OCaml,(1),7,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,0.068000,0.066006,UnsaturatedSolinas,64,PipelineFlatArithOf,extraction OCaml,(1),7,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,1.704000,1.705850,WordByWordMontgomery,64,PipelineFullToStringsOf,extraction OCaml,,,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,0.772000,0.773197,WordByWordMontgomery,64,PipelineFlatNBEOf,extraction OCaml,,,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,0.872000,0.875067,WordByWordMontgomery,64,PipelineFlatArithOf,extraction OCaml,,,2^336-3
559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778929,0.528000,0.527561,UnsaturatedSolinas,32,PipelineFullToStringsOf,extraction OCaml,(0),13,2^338-15
559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778929,0.252000,0.252518,UnsaturatedSolinas,32,PipelineFlatNBEOf,extraction OCaml,(0),13,2^338-15
559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778929,0.260000,0.257308,UnsaturatedSolinas,32,PipelineFlatArithOf,extraction OCaml,(0),13,2^338-15
559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778929,0.616000,0.618590,UnsaturatedSolinas,32,PipelineFullToStringsOf,extraction OCaml,(1),14,2^338-15
559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778929,0.296000,0.294740,UnsaturatedSolinas,32,PipelineFlatNBEOf,extraction OCaml,(1),14,2^338-15
559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778929,0.304000,0.304011,UnsaturatedSolinas,32,PipelineFlatArithOf,extraction OCaml,(1),14,2^338-15
559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778929,17.104000,17.101650,WordByWordMontgomery,32,PipelineFullToStringsOf,extraction OCaml,,,2^338-15
559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778929,9.520000,9.519139,WordByWordMontgomery,32,PipelineFlatNBEOf,extraction OCaml,,,2^338-15
559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778929,11.356000,11.357345,WordByWordMontgomery,32,PipelineFlatArithOf,extraction OCaml,,,2^338-15
559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778929,0.108000,0.106156,UnsaturatedSolinas,64,PipelineFullToStringsOf,extraction OCaml,(0),6,2^338-15
559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778929,0.044000,0.044596,UnsaturatedSolinas,64,PipelineFlatNBEOf,extraction OCaml,(0),6,2^338-15
559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778929,0.048000,0.047295,UnsaturatedSolinas,64,PipelineFlatArithOf,extraction OCaml,(0),6,2^338-15
559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778929,0.144000,0.141611,UnsaturatedSolinas,64,PipelineFullToStringsOf,extraction OCaml,(1),7,2^338-15
559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778929,0.060000,0.062551,UnsaturatedSolinas,64,PipelineFlatNBEOf,extraction OCaml,(1),7,2^338-15
559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778929,0.068000,0.067376,UnsaturatedSolinas,64,PipelineFlatArithOf,extraction OCaml,(1),7,2^338-15
559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778929,1.560000,1.557279,WordByWordMontgomery,64,PipelineFullToStringsOf,extraction OCaml,,,2^338-15
559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778929,0.732000,0.731953,WordByWordMontgomery,64,PipelineFlatNBEOf,extraction OCaml,,,2^338-15
559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778929,0.816000,0.816654,WordByWordMontgomery,64,PipelineFlatArithOf,extraction OCaml,,,2^338-15
1202453802380202612679414065556140558016349465041059773802132977424491020858679523053413887173001575952350707687,0.808000,0.808606,UnsaturatedSolinas,32,PipelineFullToStringsOf,extraction OCaml,(0),15,2^369-25
1202453802380202612679414065556140558016349465041059773802132977424491020858679523053413887173001575952350707687,0.380000,0.381878,UnsaturatedSolinas,32,PipelineFlatNBEOf,extraction OCaml,(0),15,2^369-25
1202453802380202612679414065556140558016349465041059773802132977424491020858679523053413887173001575952350707687,0.388000,0.392219,UnsaturatedSolinas,32,PipelineFlatArithOf,extraction OCaml,(0),15,2^369-25
1202453802380202612679414065556140558016349465041059773802132977424491020858679523053413887173001575952350707687,1.004000,1.002981,UnsaturatedSolinas,32,PipelineFullToStringsOf,extraction OCaml,(1),16,2^369-25
1202453802380202612679414065556140558016349465041059773802132977424491020858679523053413887173001575952350707687,0.468000,0.466173,UnsaturatedSolinas,32,PipelineFlatNBEOf,extraction OCaml,(1),16,2^369-25
1202453802380202612679414065556140558016349465041059773802132977424491020858679523053413887173001575952350707687,0.476000,0.476935,UnsaturatedSolinas,32,PipelineFlatArithOf,extraction OCaml,(1),16,2^369-25
1202453802380202612679414065556140558016349465041059773802132977424491020858679523053413887173001575952350707687,27.620000,27.651028,WordByWordMontgomery,32,PipelineFullToStringsOf,extraction OCaml,,,2^369-25
1202453802380202612679414065556140558016349465041059773802132977424491020858679523053413887173001575952350707687,15.848000,15.861568,WordByWordMontgomery,32,PipelineFlatNBEOf,extraction OCaml,,,2^369-25
1202453802380202612679414065556140558016349465041059773802132977424491020858679523053413887173001575952350707687,19.212000,19.219113,WordByWordMontgomery,32,PipelineFlatArithOf,extraction OCaml,,,2^369-25
1202453802380202612679414065556140558016349465041059773802132977424491020858679523053413887173001575952350707687,0.148000,0.149258,UnsaturatedSolinas,64,PipelineFullToStringsOf,extraction OCaml,(0),7,2^369-25
1202453802380202612679414065556140558016349465041059773802132977424491020858679523053413887173001575952350707687,0.068000,0.066698,UnsaturatedSolinas,64,PipelineFlatNBEOf,extraction OCaml,(0),7,2^369-25
1202453802380202612679414065556140558016349465041059773802132977424491020858679523053413887173001575952350707687,0.072000,0.069447,UnsaturatedSolinas,64,PipelineFlatArithOf,extraction OCaml,(0),7,2^369-25
1202453802380202612679414065556140558016349465041059773802132977424491020858679523053413887173001575952350707687,0.204000,0.200391,UnsaturatedSolinas,64,PipelineFullToStringsOf,extraction OCaml,(1),8,2^369-25
1202453802380202612679414065556140558016349465041059773802132977424491020858679523053413887173001575952350707687,0.088000,0.090388,UnsaturatedSolinas,64,PipelineFlatNBEOf,extraction OCaml,(1),8,2^369-25
1202453802380202612679414065556140558016349465041059773802132977424491020858679523053413887173001575952350707687,0.096000,0.092115,UnsaturatedSolinas,64,PipelineFlatArithOf,extraction OCaml,(1),8,2^369-25
1202453802380202612679414065556140558016349465041059773802132977424491020858679523053413887173001575952350707687,1.600000,1.607639,WordByWordMontgomery,64,PipelineFullToStringsOf,extraction OCaml,,,2^369-25
1202453802380202612679414065556140558016349465041059773802132977424491020858679523053413887173001575952350707687,0.780000,0.779965,WordByWordMontgomery,64,PipelineFlatNBEOf,extraction OCaml,,,2^369-25
1202453802380202612679414065556140558016349465041059773802132977424491020858679523053413887173001575952350707687,0.872000,0.870337,WordByWordMontgomery,64,PipelineFlatArithOf,extraction OCaml,,,2^369-25
1231312693637327475383720003129487931408741852202045208373384168882678805359287831606695820465153613775207124697069,0.856000,0.856332,UnsaturatedSolinas,32,PipelineFullToStringsOf,extraction OCaml,(0),15,2^379-19
1231312693637327475383720003129487931408741852202045208373384168882678805359287831606695820465153613775207124697069,0.400000,0.401299,UnsaturatedSolinas,32,PipelineFlatNBEOf,extraction OCaml,(0),15,2^379-19
1231312693637327475383720003129487931408741852202045208373384168882678805359287831606695820465153613775207124697069,0.404000,0.404133,UnsaturatedSolinas,32,PipelineFlatArithOf,extraction OCaml,(0),15,2^379-19
1231312693637327475383720003129487931408741852202045208373384168882678805359287831606695820465153613775207124697069,1.020000,1.019925,UnsaturatedSolinas,32,PipelineFullToStringsOf,extraction OCaml,(1),16,2^379-19
1231312693637327475383720003129487931408741852202045208373384168882678805359287831606695820465153613775207124697069,0.480000,0.478527,UnsaturatedSolinas,32,PipelineFlatNBEOf,extraction OCaml,(1),16,2^379-19
1231312693637327475383720003129487931408741852202045208373384168882678805359287831606695820465153613775207124697069,0.480000,0.479640,UnsaturatedSolinas,32,PipelineFlatArithOf,extraction OCaml,(1),16,2^379-19
1231312693637327475383720003129487931408741852202045208373384168882678805359287831606695820465153613775207124697069,26.992000,26.996376,WordByWordMontgomery,32,PipelineFullToStringsOf,extraction OCaml,,,2^379-19
1231312693637327475383720003129487931408741852202045208373384168882678805359287831606695820465153613775207124697069,16.384000,16.388767,WordByWordMontgomery,32,PipelineFlatNBEOf,extraction OCaml,,,2^379-19
1231312693637327475383720003129487931408741852202045208373384168882678805359287831606695820465153613775207124697069,18.888000,18.891347,WordByWordMontgomery,32,PipelineFlatArithOf,extraction OCaml,,,2^379-19
1231312693637327475383720003129487931408741852202045208373384168882678805359287831606695820465153613775207124697069,0.152000,0.151324,UnsaturatedSolinas,64,PipelineFullToStringsOf,extraction OCaml,(0),7,2^379-19
1231312693637327475383720003129487931408741852202045208373384168882678805359287831606695820465153613775207124697069,0.064000,0.065784,UnsaturatedSolinas,64,PipelineFlatNBEOf,extraction OCaml,(0),7,2^379-19
1231312693637327475383720003129487931408741852202045208373384168882678805359287831606695820465153613775207124697069,0.068000,0.067227,UnsaturatedSolinas,64,PipelineFlatArithOf,extraction OCaml,(0),7,2^379-19
1231312693637327475383720003129487931408741852202045208373384168882678805359287831606695820465153613775207124697069,0.212000,0.210628,UnsaturatedSolinas,64,PipelineFullToStringsOf,extraction OCaml,(1),8,2^379-19
1231312693637327475383720003129487931408741852202045208373384168882678805359287831606695820465153613775207124697069,0.096000,0.094802,UnsaturatedSolinas,64,PipelineFlatNBEOf,extraction OCaml,(1),8,2^379-19
1231312693637327475383720003129487931408741852202045208373384168882678805359287831606695820465153613775207124697069,0.096000,0.096446,UnsaturatedSolinas,64,PipelineFlatArithOf,extraction OCaml,(1),8,2^379-19
1231312693637327475383720003129487931408741852202045208373384168882678805359287831606695820465153613775207124697069,1.548000,1.555437,WordByWordMontgomery,64,PipelineFullToStringsOf,extraction OCaml,,,2^379-19
1231312693637327475383720003129487931408741852202045208373384168882678805359287831606695820465153613775207124697069,0.740000,0.741430,WordByWordMontgomery,64,PipelineFlatNBEOf,extraction OCaml,,,2^379-19
1231312693637327475383720003129487931408741852202045208373384168882678805359287831606695820465153613775207124697069,0.900000,0.899627,WordByWordMontgomery,64,PipelineFlatArithOf,extraction OCaml,,,2^379-19
9850501549098619803069760025035903451269934817616361666987073351061430442874302652853566563721228910201656997576599,1.028000,1.026209,UnsaturatedSolinas,32,PipelineFullToStringsOf,extraction OCaml,(0),16,2^382-105
9850501549098619803069760025035903451269934817616361666987073351061430442874302652853566563721228910201656997576599,0.468000,0.467631,UnsaturatedSolinas,32,PipelineFlatNBEOf,extraction OCaml,(0),16,2^382-105
9850501549098619803069760025035903451269934817616361666987073351061430442874302652853566563721228910201656997576599,0.492000,0.489160,UnsaturatedSolinas,32,PipelineFlatArithOf,extraction OCaml,(0),16,2^382-105
9850501549098619803069760025035903451269934817616361666987073351061430442874302652853566563721228910201656997576599,1.200000,1.198015,UnsaturatedSolinas,32,PipelineFullToStringsOf,extraction OCaml,(1),17,2^382-105
9850501549098619803069760025035903451269934817616361666987073351061430442874302652853566563721228910201656997576599,0.560000,0.561347,UnsaturatedSolinas,32,PipelineFlatNBEOf,extraction OCaml,(1),17,2^382-105
9850501549098619803069760025035903451269934817616361666987073351061430442874302652853566563721228910201656997576599,0.576000,0.575532,UnsaturatedSolinas,32,PipelineFlatArithOf,extraction OCaml,(1),17,2^382-105
9850501549098619803069760025035903451269934817616361666987073351061430442874302652853566563721228910201656997576599,23.820000,23.827780,WordByWordMontgomery,32,PipelineFullToStringsOf,extraction OCaml,,,2^382-105
9850501549098619803069760025035903451269934817616361666987073351061430442874302652853566563721228910201656997576599,14.156000,14.156954,WordByWordMontgomery,32,PipelineFlatNBEOf,extraction OCaml,,,2^382-105
9850501549098619803069760025035903451269934817616361666987073351061430442874302652853566563721228910201656997576599,15.960000,15.980750,WordByWordMontgomery,32,PipelineFlatArithOf,extraction OCaml,,,2^382-105
9850501549098619803069760025035903451269934817616361666987073351061430442874302652853566563721228910201656997576599,0.160000,0.159986,UnsaturatedSolinas,64,PipelineFullToStringsOf,extraction OCaml,(0),7,2^382-105
9850501549098619803069760025035903451269934817616361666987073351061430442874302652853566563721228910201656997576599,0.068000,0.068616,UnsaturatedSolinas,64,PipelineFlatNBEOf,extraction OCaml,(0),7,2^382-105
9850501549098619803069760025035903451269934817616361666987073351061430442874302652853566563721228910201656997576599,0.072000,0.072965,UnsaturatedSolinas,64,PipelineFlatArithOf,extraction OCaml,(0),7,2^382-105
9850501549098619803069760025035903451269934817616361666987073351061430442874302652853566563721228910201656997576599,0.212000,0.215032,UnsaturatedSolinas,64,PipelineFullToStringsOf,extraction OCaml,(1),8,2^382-105
9850501549098619803069760025035903451269934817616361666987073351061430442874302652853566563721228910201656997576599,0.096000,0.094384,UnsaturatedSolinas,64,PipelineFlatNBEOf,extraction OCaml,(1),8,2^382-105
9850501549098619803069760025035903451269934817616361666987073351061430442874302652853566563721228910201656997576599,0.100000,0.097701,UnsaturatedSolinas,64,PipelineFlatArithOf,extraction OCaml,(1),8,2^382-105
9850501549098619803069760025035903451269934817616361666987073351061430442874302652853566563721228910201656997576599,1.596000,1.598058,WordByWordMontgomery,64,PipelineFullToStringsOf,extraction OCaml,,,2^382-105
9850501549098619803069760025035903451269934817616361666987073351061430442874302652853566563721228910201656997576599,0.760000,0.760082,WordByWordMontgomery,64,PipelineFlatNBEOf,extraction OCaml,,,2^382-105
9850501549098619803069760025035903451269934817616361666987073351061430442874302652853566563721228910201656997576599,0.916000,0.914546,WordByWordMontgomery,64,PipelineFlatArithOf,extraction OCaml,,,2^382-105
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995152987,1.216000,1.216980,UnsaturatedSolinas,32,PipelineFullToStringsOf,extraction OCaml,(0),17,2^383-421
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995152987,0.556000,0.557512,UnsaturatedSolinas,32,PipelineFlatNBEOf,extraction OCaml,(0),17,2^383-421
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995152987,0.560000,0.560329,UnsaturatedSolinas,32,PipelineFlatArithOf,extraction OCaml,(0),17,2^383-421
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995152987,1.352000,1.350369,UnsaturatedSolinas,32,PipelineFullToStringsOf,extraction OCaml,(1),18,2^383-421
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995152987,0.624000,0.625995,UnsaturatedSolinas,32,PipelineFlatNBEOf,extraction OCaml,(1),18,2^383-421
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995152987,0.644000,0.644415,UnsaturatedSolinas,32,PipelineFlatArithOf,extraction OCaml,(1),18,2^383-421
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995152987,27.056000,27.057867,WordByWordMontgomery,32,PipelineFullToStringsOf,extraction OCaml,,,2^383-421
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995152987,16.220000,16.223330,WordByWordMontgomery,32,PipelineFlatNBEOf,extraction OCaml,,,2^383-421
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995152987,17.920000,17.920462,WordByWordMontgomery,32,PipelineFlatArithOf,extraction OCaml,,,2^383-421
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995152987,0.160000,0.162298,UnsaturatedSolinas,64,PipelineFullToStringsOf,extraction OCaml,(0),7,2^383-421
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995152987,0.076000,0.074003,UnsaturatedSolinas,64,PipelineFlatNBEOf,extraction OCaml,(0),7,2^383-421
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995152987,0.076000,0.075598,UnsaturatedSolinas,64,PipelineFlatArithOf,extraction OCaml,(0),7,2^383-421
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995152987,0.216000,0.217414,UnsaturatedSolinas,64,PipelineFullToStringsOf,extraction OCaml,(1),8,2^383-421
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995152987,0.100000,0.098451,UnsaturatedSolinas,64,PipelineFlatNBEOf,extraction OCaml,(1),8,2^383-421
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995152987,0.100000,0.101032,UnsaturatedSolinas,64,PipelineFlatArithOf,extraction OCaml,(1),8,2^383-421
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995152987,1.672000,1.672219,WordByWordMontgomery,64,PipelineFullToStringsOf,extraction OCaml,,,2^383-421
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995152987,0.768000,0.770879,WordByWordMontgomery,64,PipelineFlatNBEOf,extraction OCaml,,,2^383-421
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995152987,0.916000,0.915786,WordByWordMontgomery,64,PipelineFlatArithOf,extraction OCaml,,,2^383-421
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153221,1.044000,1.043657,UnsaturatedSolinas,32,PipelineFullToStringsOf,extraction OCaml,(0),16,2^383-187
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153221,0.484000,0.484911,UnsaturatedSolinas,32,PipelineFlatNBEOf,extraction OCaml,(0),16,2^383-187
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153221,0.492000,0.490009,UnsaturatedSolinas,32,PipelineFlatArithOf,extraction OCaml,(0),16,2^383-187
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153221,1.160000,1.162555,UnsaturatedSolinas,32,PipelineFullToStringsOf,extraction OCaml,(1),17,2^383-187
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153221,0.544000,0.547702,UnsaturatedSolinas,32,PipelineFlatNBEOf,extraction OCaml,(1),17,2^383-187
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153221,0.548000,0.550794,UnsaturatedSolinas,32,PipelineFlatArithOf,extraction OCaml,(1),17,2^383-187
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153221,24.480000,24.475912,WordByWordMontgomery,32,PipelineFullToStringsOf,extraction OCaml,,,2^383-187
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153221,13.596000,13.598294,WordByWordMontgomery,32,PipelineFlatNBEOf,extraction OCaml,,,2^383-187
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153221,15.268000,15.266475,WordByWordMontgomery,32,PipelineFlatArithOf,extraction OCaml,,,2^383-187
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153221,0.164000,0.163578,UnsaturatedSolinas,64,PipelineFullToStringsOf,extraction OCaml,(0),7,2^383-187
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153221,0.072000,0.073499,UnsaturatedSolinas,64,PipelineFlatNBEOf,extraction OCaml,(0),7,2^383-187
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153221,0.076000,0.073891,UnsaturatedSolinas,64,PipelineFlatArithOf,extraction OCaml,(0),7,2^383-187
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153221,0.216000,0.215410,UnsaturatedSolinas,64,PipelineFullToStringsOf,extraction OCaml,(1),8,2^383-187
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153221,0.096000,0.097427,UnsaturatedSolinas,64,PipelineFlatNBEOf,extraction OCaml,(1),8,2^383-187
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153221,0.100000,0.097470,UnsaturatedSolinas,64,PipelineFlatArithOf,extraction OCaml,(1),8,2^383-187
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153221,1.684000,1.684379,WordByWordMontgomery,64,PipelineFullToStringsOf,extraction OCaml,,,2^383-187
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153221,0.780000,0.782930,WordByWordMontgomery,64,PipelineFlatNBEOf,extraction OCaml,,,2^383-187
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153221,0.908000,0.910616,WordByWordMontgomery,64,PipelineFlatArithOf,extraction OCaml,,,2^383-187
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153377,1.056000,1.054463,UnsaturatedSolinas,32,PipelineFullToStringsOf,extraction OCaml,(0),16,2^383-31
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153377,0.488000,0.489187,UnsaturatedSolinas,32,PipelineFlatNBEOf,extraction OCaml,(0),16,2^383-31
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153377,0.496000,0.497535,UnsaturatedSolinas,32,PipelineFlatArithOf,extraction OCaml,(0),16,2^383-31
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153377,1.208000,1.208357,UnsaturatedSolinas,32,PipelineFullToStringsOf,extraction OCaml,(1),17,2^383-31
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153377,0.556000,0.557970,UnsaturatedSolinas,32,PipelineFlatNBEOf,extraction OCaml,(1),17,2^383-31
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153377,0.568000,0.567676,UnsaturatedSolinas,32,PipelineFlatArithOf,extraction OCaml,(1),17,2^383-31
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153377,26.984000,26.982159,WordByWordMontgomery,32,PipelineFullToStringsOf,extraction OCaml,,,2^383-31
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153377,16.116000,16.118593,WordByWordMontgomery,32,PipelineFlatNBEOf,extraction OCaml,,,2^383-31
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153377,18.436000,18.434401,WordByWordMontgomery,32,PipelineFlatArithOf,extraction OCaml,,,2^383-31
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153377,0.160000,0.158833,UnsaturatedSolinas,64,PipelineFullToStringsOf,extraction OCaml,(0),7,2^383-31
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153377,0.072000,0.070758,UnsaturatedSolinas,64,PipelineFlatNBEOf,extraction OCaml,(0),7,2^383-31
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153377,0.072000,0.073816,UnsaturatedSolinas,64,PipelineFlatArithOf,extraction OCaml,(0),7,2^383-31
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153377,0.192000,0.193508,UnsaturatedSolinas,64,PipelineFullToStringsOf,extraction OCaml,(1),8,2^383-31
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153377,0.088000,0.086872,UnsaturatedSolinas,64,PipelineFlatNBEOf,extraction OCaml,(1),8,2^383-31
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153377,0.092000,0.091017,UnsaturatedSolinas,64,PipelineFlatArithOf,extraction OCaml,(1),8,2^383-31
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153377,1.604000,1.603995,WordByWordMontgomery,64,PipelineFullToStringsOf,extraction OCaml,,,2^383-31
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153377,0.748000,0.751403,WordByWordMontgomery,64,PipelineFlatNBEOf,extraction OCaml,,,2^383-31
19701003098197239606139520050071806902539869635232723333974146702122860885748605305707133127442457820403313995153377,0.888000,0.887868,WordByWordMontgomery,64,PipelineFlatArithOf,extraction OCaml,,,2^383-31
39402006196394479212279040100143613805079739270465446667948293404245721771497210611414266254884915640806627990306499,1.020000,1.017472,UnsaturatedSolinas,32,PipelineFullToStringsOf,extraction OCaml,(0),16,2^384-317
39402006196394479212279040100143613805079739270465446667948293404245721771497210611414266254884915640806627990306499,0.472000,0.472958,UnsaturatedSolinas,32,PipelineFlatNBEOf,extraction OCaml,(0),16,2^384-317
39402006196394479212279040100143613805079739270465446667948293404245721771497210611414266254884915640806627990306499,0.476000,0.475472,UnsaturatedSolinas,32,PipelineFlatArithOf,extraction OCaml,(0),16,2^384-317
39402006196394479212279040100143613805079739270465446667948293404245721771497210611414266254884915640806627990306499,1.164000,1.167268,UnsaturatedSolinas,32,PipelineFullToStringsOf,extraction OCaml,(1),17,2^384-317
39402006196394479212279040100143613805079739270465446667948293404245721771497210611414266254884915640806627990306499,0.544000,0.543365,UnsaturatedSolinas,32,PipelineFlatNBEOf,extraction OCaml,(1),17,2^384-317
39402006196394479212279040100143613805079739270465446667948293404245721771497210611414266254884915640806627990306499,0.556000,0.558191,UnsaturatedSolinas,32,PipelineFlatArithOf,extraction OCaml,(1),17,2^384-317
39402006196394479212279040100143613805079739270465446667948293404245721771497210611414266254884915640806627990306499,26.968000,26.966845,WordByWordMontgomery,32,PipelineFullToStringsOf,extraction OCaml,,,2^384-317
39402006196394479212279040100143613805079739270465446667948293404245721771497210611414266254884915640806627990306499,16.240000,16.238895,WordByWordMontgomery,32,PipelineFlatNBEOf,extraction OCaml,,,2^384-317
39402006196394479212279040100143613805079739270465446667948293404245721771497210611414266254884915640806627990306499,18.272000,18.276864,WordByWordMontgomery,32,PipelineFlatArithOf,extraction OCaml,,,2^384-317
39402006196394479212279040100143613805079739270465446667948293404245721771497210611414266254884915640806627990306499,0.148000,0.148457,UnsaturatedSolinas,64,PipelineFullToStringsOf,extraction OCaml,(0),7,2^384-317
39402006196394479212279040100143613805079739270465446667948293404245721771497210611414266254884915640806627990306499,0.064000,0.064766,UnsaturatedSolinas,64,PipelineFlatNBEOf,extraction OCaml,(0),7,2^384-317
39402006196394479212279040100143613805079739270465446667948293404245721771497210611414266254884915640806627990306499,0.064000,0.066726,UnsaturatedSolinas,64,PipelineFlatArithOf,extraction OCaml,(0),7,2^384-317
